"Codigo";"Descripcion";"Capacidad";"Grupo";"TS Estandar";
"003813";"PINTURA PARA PILETA RESOL AL SOLVENTE BLANCO X  4";"004000";"0141";"503";
"003814";"PROLONGADOR ZEOCAR 5/8 A 5/8 (101)";"001000";"0157";"503";
"003815";"CX-11 3B EFEITO OURO X 0 33";"000330";"0132";"503";
"003816";"LACA POLIACRILICA TERSUAVE SATINADA X 1";"001001";"0152";"503";
"003817";"LACA POLIACRILICA TERSUAVE SATINADA X 4";"004000";"0152";"503";
"003818";"PERFUME PARA AUTO 3D NEUTRALIZADOR X 0,100";"000100";"0902";"503";
"003819";"PERFUME PARA AUTO 3D CEREZA X 0,113";"000113";"0902";"503";
"003820";"PERFUME PARA AUTO 3D COCO X 0,100";"000100";"0902";"503";
"003821";"PERFUME PARA AUTO 3D ANANA X 0,100";"000100";"0902";"503";
"003822";"PERFUME PARA AUTO 3D FRUTILLA X 0,100";"000100";"0902";"503";
"003823";"PERFUME PARA AUTO 3D CUERO X 0,113";"000100";"0902";"503";
"003824";"PERFUME PARA AUTO 3D CHICLE X 0,100";"000100";"0902";"503";
"003825";"AEROSOL TERSUAVE ESMALTE SINTETICO FLUO MATE VERDE X 0,440";"000440";"0152";"503";
"003826";"PERFUME PARA AUTO 3D LIMON X 0,113";"000100";"0902";"503";
"003827";"PERFUME PARA AUTO 3D MANZANA VERDE X 0,100";"000100";"0902";"503";
"003828";"AEROSOL TERSUAVE ESMALTE SINTETICO FLUO MATE NARANJA X 0,440";"000440";"0152";"503";
"003829";"PERFUME PARA AUTO 3D PINO DE MONTAϿ A X 0,100";"000100";"0902";"503";
"003830";"AEROSOL TERSUAVE ESMALTE SINTETICO FLUO MATE AMARILLO X 0,440";"000440";"0152";"503";
"003831";"PERFUME PARA AUTO 3D VAINILLA X 0,100";"000100";"0902";"503";
"003832";"PERFUME PARA AUTO 3D TALCO DE BEBE X 0,100";"000100";"0902";"503";
"003833";"AEROSOL TERSUAVE ESMALTE SINTETICO FLUO MATE FUCSIA X 0,440";"000440";"0152";"503";
"003834";"PERFUME PARA AUTO 3D JAZMIN X 0,100";"000100";"0902";"503";
"003835";"AEROSOL TERSUAVE ESMALTE SINTETICO FLUO MATE ROJO X 0,440";"000440";"0152";"503";
"003836";"FONDO CONVERTIDOR DE OXIDO TERSUAVE MATE VERDE X 20";"020000";"0152";"503";
"003837";"DILUYENTE POLIACRILICO TERSUAVE X 1";"001001";"0164";"503";
"003838";"CX-12 3B EFEITO VERMELHO RUBI X 0 33";"000330";"0132";"503";
"003839";"ESMALTE SINTETICO SATINPLAST SATINADO BASE BLANCO/PASTEL X  1";"001001";"0902";"503";
"003840";"ESMALTE SINTETICO SATINPLAST SATINADO BASE BLANCO/PASTEL X  4";"004000";"0902";"503";
"003841";"ESMALTE SINTETICO SATINPLAST SATINADO BASE BLANCO/PASTEL X 20";"020000";"0902";"503";
"003842";"CX-13 3B EFEITO AZUL UNIVERSO X 0 33";"000330";"0132";"503";
"003843";"NITRO COL.BCO.CORFϿ  224 FIAT X0,125";"000130";"0117";"503";
"003844";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO CAOBA X 10";"010000";"0105";"503";
"003845";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO CEDRO X 10";"010000";"0105";"503";
"003846";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO CRISTAL X 10";"010000";"0105";"503";
"003847";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO NATURAL X 10";"010000";"0105";"503";
"003848";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO NOGAL X 10";"010000";"0105";"503";
"003849";"IMPREGNANTE PARA MADERA CETOL BALANCE CLASSIC SATINADO ROBLE X 10";"010000";"0105";"503";
"003850";"DESENGRASANTE PARA MOTORES 3D 100 GRAND SLAM X 0,500";"000500";"0191";"503";
"003851";"DESENGRASANTE  MULTIPROPOSITO 3D 104  ALL PURPOSE CLEANER X 0,500";"000500";"0191";"503";
"003852";"DESENGRASANTE INTERIOR/EXTERIOR 3D 109 ORANGE DEGREASER X 0,500";"000500";"0191";"503";
"003853";"DESENGRASANTE EXTERIOR PARA LLANTAS 3D 106 YELLOW DEGREASER X 0,500";"000500";"0191";"503";
"003854";"LIMPIADOR DE VINILOS,CUEROS Y PLASTICOS 3D 112 LVP CLEANER X 0,500";"000500";"0191";"503";
"003855";"3D LIMPIADOR/REMOV.DE POLVO FRENOS X 0,500 (117OZ16)";"000500";"0902";"503";
"003856";"REMOVEDOR DE INSECTOS 3D 103 BUG REMOVER X 0,500";"000500";"0191";"503";
"003857";"LIMPIAVIDRIOS 3D 901 GLASS CLEANER X 0,500";"000500";"0191";"503";
"003858";"3D LIMPIAVIDRIOS EN AERS X 0,312 (902)";"001000";"0902";"503";
"003859";"LIMPIADOR ESPUMA DE TAPIZADOS Y ALFOMBRAS 3D 205 CARPET & UPHOLSTERY CLEANER X 0,539";"000312";"0902";"503";
"003860";"REMOVEDOR DE BREA Y PEGAMENTO 3D 806 GUM & TAR X 0,250";"000250";"0191";"503";
"003861";"PULIDOR DE METALES 3D X 0,500 (602OZ16)";"001000";"0191";"503";
"003862";"SHAMPOO PARA ALFOMBRAS Y TAPIZADO 3D 204 UPHOLSTERY & CARPET SHAMPOO X 0,500";"000500";"0191";"503";
"003863";"REVIVIDOR SILICONADO PARA CUBIERTAS 3D 703OZ16 X 0,500";"000500";"0191";"503";
"003864";"REVIVIDOR DE VINILOS PLASTICOS Y NEUMATICOS S/SIL 3D 703NSOZ16 NON-SILICONE DRESSING X 0,5";"000500";"0191";"503";
"003865";"PROTECTOR Y EMBELLECEDOR DE GOMAS Y PLASTICOS 3D 706 ULTRA PROTECTANT X 0,500";"000500";"0191";"503";
"003866";"CERA DE CARNAUBA EN PASTA 3D 412 CARNAUBA PASTE X 0,330";"000330";"0191";"503";
"003867";"CERA DE CARNAUBA LIQUIDA 3D 908 CARNAUBA X 0,500";"000500";"0191";"503";
"003868";"CERA EFECTO MOJADO 3D 906 CHERRY WAX X 0,500";"000500";"0191";"503";
"003869";"CERA LIQUIDA DE RAPIDA APLICACION 3D 401 EXPRESS WAX X 0,500";"000500";"0191";"503";
"003870";"QUICK DETAILER 3D 403 FINAL TOUCH X 0,500";"000500";"0191";"503";
"003871";"SHAMPOO CONCENTRADO PH NEUTRO SIN CERA 3D 202 PINK CAR SOAP X 0,500";"000500";"0191";"503";
"003872";"SHAMPOO CONCENTRADO CON CERA 3D 201 WASH & WAX X 0,500";"000500";"0191";"503";
"003873";"PERFUME PARA AUTO 3D MANGO X 0,113";"000100";"0902";"503";
"003874";"PERFUME PARA AUTO 3D AUTO NUEVO X 0,113";"000113";"0902";"503";
"003875";"NEUTRALIZADOR DE OLORES 3D 913-ODOR ELIMINATOR X 0,500";"000500";"0191";"503";
"003876";"3D KIT PADS PULIDO+BACKING PLATE 7''(K-07-KIT)'";"001000";"0902";"503";
"003877";"APLICADOR VELCRO PADS X 5 3D APLICATOR PADS X5 (G-31)";"001000";"0902";"503";
"003878";"APLICADOR  MULTIPROPOSITO 3D MULTI PURPOSE - PACK X 2 (G-32)";"001000";"0191";"503";
"003879";"TOALLA MICROFIBRA 3D MICROFIBER WEFT TOWEL 70X95 (G-44G)";"001000";"0902";"503";
"003880";"MICROFIBRA 3D SUAVE - NEGRA 60X40 G-41B";"001000";"0191";"503";
"003881";"MICROFIBRA 3D SUAVE - AMARILLA 60X40 G-41Y";"001000";"0902";"503";
"003882";"MICROFIBRA 3D SUAVE - VERDE 60X40 G-41G";"001000";"0902";"503";
"003883";"TOALLA MICROFIBRA 3D MICROFIBER TOWELS WAFFLE - CELESTE 60X40 G-42B";"001000";"0902";"503";
"003884";"TOALLA MICROFIBRA 3D MICROFIBER TOWELS ROJO 60X40 (G-47RL)";"001000";"0902";"503";
"003885";"TELA SINT TICA PARA SECADO 3D WATER SPRITE (G-01A)";"001000";"0902";"503";
"003886";"ESPONJA APLICADORA BLANCA 3D APPLICATOR SPONGE BLANCA(G-26)";"001000";"0902";"503";
"003887";"DILUYENTE PARA CEMENTO DE CONTACTO X   1";"001001";"0186";"503";
"003888";"GUANTE MICROFIBRA SANDWICH 3D CHENILLE SANDWICH WASH MITT (G-02Y)";"001000";"0191";"503";
"003889";"GUANTE NARANJA MICROFIBRA  3D MICROFIBER FUZZY NARANJA (G-02-01OR)";"001000";"0902";"503";
"003890";"GUANTE ROSA MICROFIBRA 3D MICROFIBER FUZZY ROSA (G-02-01PI)";"001000";"0902";"503";
"003891";"PAD LAVADO NARANJA 3D WASH PAD NARANJA (G-02-02OR)";"001000";"0902";"503";
"003892";"PAD LAVADO NARANJA 3D WASH PAD ROSA (G-02-02PI)";"001000";"0902";"503";
"003893";"3D PAD DE LAVADO DE MICROFIBRAS NARANJA G-45OR";"001000";"0902";"503";
"003894";"3D PAD DE LAVADO DE MICROFIBRAS ROSADO (G-45PI)";"001000";"0902";"503";
"003895";"CEPILLO ALFOMBRA C/ MANGO 3D - (M-11)";"001000";"0191";"503";
"003896";"CEPILLO CERDA PLASTICA 3D BRUSH INT UPHOLSTERY & CARPET - (M-15)";"001000";"0191";"503";
"003897";"PINCEL CERDA NEGRA 3D BRUSH VENT & DASH - (M-16L)";"001000";"0902";"503";
"003898";"CEPILLO PELO FINO 3D BRUSH UPHOLSTERY - (M-26)";"001000";"0902";"503";
"003899";"PRIMER COAT IN ICH 6100 SHOP RUST - OLEUM GRIS X 3,780(206331)";"004000";"0902";"503";
"003900";"ACTIVADOR POLIURETANICO 9400 X 3,785 (9401402)";"003785";"0158";"503";
"003901";"ENTONADOR UNIVERSAL TERSUAVE AMARILLO X 0,120";"000120";"0152";"503";
"003902";"ENTONADOR UNIVERSAL TERSUAVE BERMELLON X 0,120";"000120";"0152";"503";
"003903";"ENTONADOR UNIVERSAL TERSUAVE OCRE X 0,120";"000120";"0152";"503";
"003904";"ENTONADOR UNIVERSAL TERSUAVE VERDE CLARO X 0,120";"000120";"0152";"503";
"003905";"ENTONADOR UNIVERSAL TERSUAVE VERDE OSCURO X 0,120";"000120";"0152";"503";
"003906";"ENTONADOR UNIVERSAL TERSUAVE AZUL X 0,120";"000120";"0152";"503";
"003907";"ENTONADOR UNIVERSAL TERSUAVE CEDRO X 0,120";"000120";"0152";"503";
"003908";"ENTONADOR UNIVERSAL TERSUAVE SIENA X 0,120";"000120";"0152";"503";
"003909";"ENTONADOR UNIVERSAL TERSUAVE NEGRO X 0,120";"000120";"0152";"503";
"003910";"ENTONADOR UNIVERSAL TERSUAVE NARANJA X 0,120";"000120";"0152";"503";
"003911";"ENTONADOR UNIVERSAL TERSUAVE VIOLETA X 0,120";"000120";"0152";"503";
"003912";"ENTONADOR UNIVERSAL TERSUAVE MARRON X 0,120";"000120";"0152";"503";
"003913";"COLOR TEST ALBA ADOQUIN X 0,030";"000030";"0902";"503";
"003914";"COLOR TEST ALBA ADORNO RUPESTRE X 0,030";"000030";"0902";"503";
"003915";"COLOR TEST ALBA AGUAMARINA MEDIO X 0,030";"000030";"0902";"503";
"003916";"COLOR TEST ALBA AGUAS DE ISLANDIA X 0,030";"000030";"0902";"503";
"003917";"COLOR TEST ALBA AZUL COSMICO X 0,030";"000030";"0902";"503";
"003918";"COLOR TEST ALBA AZUL DICHA X 0,030";"000030";"0902";"503";
"003919";"COLOR TEST ALBA AZUL FERIADO X 0,030";"000030";"0902";"503";
"003920";"COLOR TEST ALBA AZUL MOVIMIENTO X 0,030";"000030";"0902";"503";
"003921";"COLOR TEST ALBA BANO RELAJANTE X 0,030";"000030";"0902";"503";
"003922";"COLOR TEST ALBA BARRO X 0,030";"000030";"0902";"503";
"003923";"COLOR TEST ALBA BEGONIA OSADA X 0,030";"000030";"0902";"503";
"003924";"COLOR TEST ALBA BORGONA X 0,030";"000030";"0902";"503";
"003925";"COLOR TEST ALBA BOTIN DE ORO X 0,030";"000030";"0902";"503";
"003926";"COLOR TEST ALBA BRONCEADO DE VERANO X 0,030";"000030";"0902";"503";
"003927";"COLOR TEST ALBA BURBUJA DE CHOCOLATE X 0,030";"000030";"0902";"503";
"003928";"COLOR TEST ALBA CAMINATAS OTONALES X 0,030";"000030";"0902";"503";
"003929";"COLOR TEST ALBA CANTO DE PAVO REAL X 0,030";"000030";"0902";"503";
"003930";"COLOR TEST ALBA CAOBA IMPONENTE X 0,030";"000030";"0902";"503";
"003931";"COLOR TEST ALBA CARAMELO CROCANTE X 0,030";"000030";"0902";"503";
"003932";"COLOR TEST ALBA CASTILLLO DEL DESIERTO X 0,030";"000030";"0902";"503";
"003933";"COLOR TEST ALBA CATARATAS DE PASION X 0,030";"000030";"0902";"503";
"003934";"COLOR TEST ALBA CELESTER FLORECIENTE X 0,030";"000030";"0902";"503";
"003935";"COLOR TEST ALBA CEMENTO QUEMADO X 0,030";"000030";"0902";"503";
"003936";"COLOR TEST ALBA CINTA VIOLETA X 0,030";"000030";"0902";"503";
"003937";"COLOR TEST ALBA COSTA DE PELICANOS X 0,030";"000030";"0902";"503";
"003938";"COLOR TEST ALBA DIA FELIZ X 0,030";"000030";"0902";"503";
"003939";"COLOR TEST ALBA DIGNIDAD X 0,030";"000030";"0902";"503";
"003940";"COLOR TEST ALBA DURAZNO CALIDO X 0,030";"000030";"0902";"503";
"003941";"COLOR TEST ALBA DURAZNO DELICIOSO X 0,030";"000030";"0902";"503";
"003942";"COLOR TEST ALBA ESPECIA FUERTE X 0,030";"000030";"0902";"503";
"003943";"COLOR TEST ALBA ESPIRITU DE SEDUCCION X 0,030";"000030";"0902";"503";
"003944";"COLOR TEST ALBA ESTALLIDO ESTELAR X 0,030";"000030";"0902";"503";
"003945";"COLOR TEST ALBA EXPLOSION DE GRIS X 0,030";"000030";"0902";"503";
"003946";"COLOR TEST ALBA FANTASIA DEL BOSQUE X 0,030";"000030";"0902";"503";
"003947";"COLOR TEST ALBA FANTASTICO FOLLAJE X 0,030";"000030";"0902";"503";
"003948";"COLOR TEST ALBA FIESTA PRIMAVERAL X 0,030";"000030";"0902";"503";
"003949";"COLOR TEST ALBA FLOR DE NARANJA X 0,030";"000030";"0902";"503";
"003950";"COLOR TEST ALBA FLORECER DE SETIEMBRE X 0,030";"000030";"0902";"503";
"003951";"COLOR TEST ALBA FUGA DEL TIEMPO X 0,030";"000030";"0902";"503";
"003952";"COLOR TEST ALBA GAMUZA ROSA X 0,030";"000030";"0902";"503";
"003953";"COLOR TEST ALBA GRANITO HUMEDO X 0,030";"000030";"0902";"503";
"003954";"COLOR TEST ALBA GRIS AZULADO X 0,030";"000030";"0902";"503";
"003955";"COLOR TEST ALBA GRIS CABLE X 0,030";"000030";"0902";"503";
"003956";"COLOR TEST ALBA GRIS EXOTICO X 0,030";"000030";"0902";"503";
"003957";"COLOR TEST ALBA GRIS GENEROSO X 0,030";"000030";"0902";"503";
"003958";"COLOR TEST ALBA GRIS NIEBLA X 0,030";"000030";"0902";"503";
"003959";"COLOR TEST ALBA GRIS NOBLE X 0,030";"000030";"0902";"503";
"003960";"COLOR TEST ALBA GRIS PLATA X 0,030";"000030";"0902";"503";
"003961";"COLOR TEST ALBA LANGOSTA X 0,030";"000030";"0902";"503";
"003962";"COLOR TEST ALBA LENO HUMEANTE X 0,030";"000030";"0902";"503";
"003963";"COLOR TEST ALBA MAR SOLENCIOSO X 0,030";"000030";"0902";"503";
"003964";"COLOR TEST ALBA MAR TURBULENTO X 0,030";"000030";"0902";"503";
"003965";"COLOR TEST ALBA MARRON HABANA X 0,030";"000030";"0902";"503";
"003966";"COLOR TEST ALBA MINA DE GRAVA X 0,030";"000030";"0902";"503";
"003967";"COLOR TEST ALBA MISTICO X 0,030";"000030";"0902";"503";
"003968";"COLOR TEST ALBA MOMENTO DE GRIS X 0,030";"000030";"0902";"503";
"003969";"COLOR TEST ALBA MOSTAZA TENUE X 0,030";"000030";"0902";"503";
"003970";"COLOR TEST ALBA MOUSSE DE GALLETITA X 0,030";"000030";"0902";"503";
"003971";"COLOR TEST ALBA NATURAL URBANO X 0,030";"000030";"0902";"503";
"003972";"COLOR TEST ALBA NAVIOS EN EL MAR X 0,030";"000030";"0902";"503";
"003973";"COLOR TEST ALBA NUEVO ROCIO X 0,030";"000030";"0902";"503";
"003974";"COLOR TEST ALBA OSCURA TORMENTA X 0,030";"000030";"0902";"503";
"003975";"COLOR TEST ALBA PALTA INTENSO X 0,030";"000030";"0902";"503";
"003976";"COLOR TEST ALBA PASA DE UVA X 0,030";"000030";"0902";"503";
"003977";"COLOR TEST ALBA PAVO REAL X 0,030";"000030";"0902";"503";
"003978";"COLOR TEST ALBA PELOURINHO X 0,030";"000030";"0902";"503";
"003979";"COLOR TEST ALBA PINO ESPINOSO X 0,030";"000030";"0902";"503";
"003980";"COLOR TEST ALBA PLAYA DE CORAL X 0,030";"000030";"0902";"503";
"003981";"COLOR TEST ALBA POPURRI DE ALGAS X 0,030";"000030";"0902";"503";
"003982";"COLOR TEST ALBA PRADOS X 0,030";"000030";"0902";"503";
"003983";"COLOR TEST ALBA PUERTO DE PIEDRA X 0,030";"000030";"0902";"503";
"003984";"COLOR TEST ALBA RAYO DE LUZ X 0,030";"000030";"0902";"503";
"003985";"COLOR TEST ALBA ROSA AMARILLA X 0,030";"000030";"0902";"503";
"003986";"COLOR TEST ALBA ROSA BALLET X 0,030";"000030";"0902";"503";
"003987";"COLOR TEST ALBA ROSA CAPRI X 0,030";"000030";"0902";"503";
"003988";"COLOR TEST ALBA ROSA COLONIAL X 0,030";"000030";"0902";"503";
"003989";"COLOR TEST ALBA ROSA SEDOSA X 0,030";"000030";"0902";"503";
"003990";"COLOR TEST ALBA SALVIA X 0,030";"000030";"0902";"503";
"003991";"COLOR TEST ALBA SENDERO EN EL SAHARA X 0,030";"000030";"0902";"503";
"003992";"COLOR TEST ALBA SENSACION CRISTAL X 0,030";"000030";"0902";"503";
"003993";"COLOR TEST ALBA SENSACION VIOLETA X 0,030";"000030";"0902";"503";
"003994";"COLOR TEST ALBA SOL CELESTIAL X 0,030";"000030";"0902";"503";
"003995";"COLOR TEST ALBA SUAVE CAUDAL X 0,030";"000030";"0902";"503";
"003996";"COLOR TEST ALBA TE DANZANTE X 0,030";"000030";"0902";"503";
"003997";"COLOR TEST ALBA TINTE BOTELLA X 0,030";"000030";"0902";"503";
"003998";"COLOR TEST ALBA TOQUE DE CEREZA X 0,030";"000030";"0902";"503";
"003999";"COLOR TEST ALBA TORMENTA MELANCOLICA X 0,030";"000030";"0902";"503";
"004000";"LIJA LIQUIDA ALABASTINE X 0,500";"000501";"0159";"503";
"004001";"REPARA MADERAS ALABASTINE NATURAL X 0,075";"000075";"0159";"503";
"004002";"REPARA MADERAS ALABASTINE ROBLE X 0,075";"000075";"0159";"503";
"004003";"REPARA MADERAS ALABASTINE CAOBA X 0,075";"000075";"0159";"503";
"004004";"REPARA MADERAS ALABASTINE ROBLE OSCURO X 0,075";"000075";"0159";"503";
"004005";"REPARA MADERAS ALABASTINE BLANCO X 0,075";"000075";"0159";"503";
"004006";"REPARA MADERAS ALABASTINE HAYA X 0,075";"000075";"0159";"503";
"004007";"COMP.BICA.G2 GRIS JAGUAR F-VW X 0,125";"000130";"0117";"503";
"004008";"REPARA PAREDES ALABASTINE S.O.S  X 0,020";"000020";"0159";"503";
"004009";"REPARA PAREDES ALABASTINE PRO X 0,600";"000600";"0159";"503";
"004010";"REPARA PAREDES ALABASTINE PRO X 2,500";"002501";"0159";"503";
"004011";"REPARA MADERAS ALABASTINE NATURAL X 0,200";"000200";"0159";"503";
"004012";"NIVELA MADERAS ALABASTINE X 0,400";"000400";"0159";"503";
"004013";"REPARA PAREDES ALABASTINE X 0,330";"000331";"0159";"503";
"004014";"REPARA PAREDES ALABASTINE X 1";"001003";"0159";"503";
"004015";"REPARA PAREDES ALABASTINE ACCION RAPIDA X 0,330";"000331";"0159";"503";
"004016";"REMOVEDOR GEL ALABASTINE X 0,900";"000900";"0159";"503";
"004017";"REMOVEDOR GEL ALABASTINE X 3,600";"003600";"0159";"503";
"004018";"CL-559 AMARILLO ROJIZO X 1";"001001";"0132";"503";
"004019";"REPARADOR FLEXIBLE ALABASTINE X 0,310";"000310";"0159";"503";
"004020";"FONDO 1-2-3 ALABASTINE X 0,900";"000900";"0159";"503";
"004021";"FONDO 1-2-3 ALABASTINE X 3,600";"003600";"0159";"503";
"004022";"ESMALTE POLIURETANO VARATHANE AL AGUA INTERIOR BRILLANTE X 0,946(281827)";"000946";"0160";"503";
"004023";"ESMALTE POLIURETANO VARATHANE AL AGUA INTERIOR BRILLANTE X 3,785(281831)";"003785";"0160";"503";
"004024";"ESMALTE POLIURETANO VARATHANE AL AGUA INTERIOR SATINADO X 0,946(281829)";"000946";"0160";"503";
"004025";"ESMALTE POLIURETANO VARATHANE AL AGUA INTERIOR SATINADO X 3,785(281833)";"003785";"0160";"503";
"004026";"ESMALTE POLIURETANO VARATHANE TRIPLE CAPA BRILLANTE X 0,946(305507)";"000946";"0160";"503";
"004027";"ESMALTE POLIURETANO VARATHANE TRIPLE CAPA SATINADO X 0,946(305510)";"000946";"0160";"503";
"004028";"ESMALTE POLIURETANO PARA PISO VARATHANE ACEITE INTERIOR BRILLANTE X 3,785(281857)";"003785";"0160";"503";
"004029";"ESMALTE POLIURETANO PARA PISO VARATHANE ACEITE INTERIOR SATINADO X 3,785(281859)";"003785";"0160";"503";
"004030";"ESMALTE POLIURETANO PARA PISO VARATHANE AL AGUA INTERIOR BRILLANTE X 3,785(281853)";"003785";"0160";"503";
"004031";"ESMALTE POLIURETANO PARA PISO VARATHANE AL AGUA INTERIOR SATINADO X 3,785(281855)";"003785";"0160";"503";
"004032";"CL-561 NARANJA X 1";"001001";"0132";"503";
"004033";"CL-560 BASE MATEANTE X1";"001001";"0132";"503";
"004034";"ESMALTE POLIURETANO PARA PISO VARATHANE AL AGUA INTERIOR SATINADO X 18,9";"018900";"0902";"503";
"004035";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE M X  0.900";"000900";"0154";"503";
"004036";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE M X  3.6";"003600";"0154";"503";
"004037";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE M X  9.0";"009000";"0154";"503";
"004038";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE M X 18";"018000";"0154";"503";
"004039";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE D X  0.900";"000900";"0154";"503";
"004040";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE D X  3.6";"003600";"0154";"503";
"004041";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE D X  9.0";"009000";"0154";"503";
"004042";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE D X 18";"018000";"0154";"503";
"004043";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE C X  0.900";"000900";"0154";"503";
"004044";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE C X  3.6";"003600";"0154";"503";
"004045";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE C X  9.0";"009000";"0154";"503";
"004046";"LATEX INTERIOR/EXTERIOR TERSUAVE MATE BASE C X 18.0";"018000";"0154";"503";
"004047";"LATEX INTERIOR RUST OLEUM ZINSSER PERMA-WHITE SATINADO BLANCO X 0.946(281971)";"000946";"0170";"503";
"004048";"LATEX INTERIOR RUST OLEUM ZINSSER PERMA-WHITE SATINADO BLANCO X 3,785(281970)";"003785";"0170";"503";
"004049";"LATEX INTERIOR RUST OLEUM ZINSSER PERMA-WHITE SATINADO BLANCO X  18,900(2700)";"018900";"0170";"503";
"004050";"ESMALTE SINTETICO TERSUAVE TRIPLE ACCION DECOLUX BRILLANTE BLANCO X  1";"001001";"0152";"503";
"004051";"ESMALTE SINTETICO TERSUAVE TRIPLE ACCION DECOLUX BRILLANTE BLANCO X  4";"004000";"0152";"503";
"004052";"ESMALTE SINTETICO TERSUAVE TRIPLE ACCION DECOLUX BRILLANTE BLANCO X 20";"020000";"0152";"503";
"004053";"COMP SU G3 COL.AZUL NASSAU F-VW X 0,125";"000130";"0117";"503";
"004054";"PROTECTOR VARATHANE ACEITE DE TECA X 0,946(281800)";"000946";"0902";"503";
"004055";"PROTECTOR VARATHANE ACEITE DE TECA X 3,875(281799)";"003875";"0902";"503";
"004056";"CM-071 GRAFITO X 1 (DISCONTINUADO)";"001001";"0132";"503";
"004057";"BARANDAS P/ANDAMIO MULTIUSO EQUUS";"001000";"0161";"503";
"004058";"COLOR TEST ALBA LILA PRIMAVERAL X 0,030";"000030";"0902";"503";
"004059";"COLOR TEST ALBA LUZ OXIDRICA X 0,030";"000030";"0902";"503";
"004060";"COLOR TEST ALBA MAD AGRISADA X 0,030";"000030";"0902";"503";
"004061";"COLOR TEST ALBA MALVA DE INVIERNO X 0,030";"000030";"0902";"503";
"004062";"COLOR TEST ALBA MANDARINA DELICIOSA X 0,030";"000030";"0902";"503";
"004063";"BOINA DE CORDERO 3D CON VELCRO 5""(K-WW5)";"001000";"0191";"503";
"004064";"PAD LANA NEGRO (CORTE) 3D PAD BLACK WOOL 5.1'' (K-WB5)'";"001000";"0902";"503";
"004065";"PAD ESPUMA 3D PAD RED FLEXIBLE FOAM 5.5'' ROJO(K-80-R)'";"001000";"0902";"503";
"004066";"PAD ESPUMA AZUL 3D PAD BLUE FLEXIBLE FOAM 5.5  (K-80-B)";"001000";"0191";"503";
"004067";"3D BOLSO MULT. P/HERRAMIENTAS/INSUMOS (J-063D)";"001000";"0902";"503";
"004068";"COBERTOR ASIENTO P/ MASCOTAS 3D KURGO SHORTY BUCKET SEAT COVER SMALL(G-14S)";"001000";"0902";"503";
"004069";"PAD ESPUMA VIOLETA CORTE 3D DARK PURPLE FOAM CUTTING (K-55DP)";"001000";"0902";"503";
"004070";"3D PAD DE ESPUMA PURPURA CLARO DE CORTE/FINALIZADO (K-55LP)";"001000";"0902";"503";
"004071";"PAD ESPUMA NEGRO PULIDO/FINISH 3D 5.5 BLACK FOAM POLISHING(K-55BK)";"001000";"0902";"503";
"004072";"COMPL.BICAPA NEGRO DAKAR X 0,125";"000130";"0117";"503";
"004073";"CM-075 ROJO PROFUNDO X 1";"001001";"0902";"503";
"004074";"COMPSUG5 COL.ROJO CAMBRIDGE F-VW X 0,125";"000130";"0117";"503";
"004075";"CM-077 AMARILLO VERDOSO X 1";"001001";"0132";"503";
"004076";"CM-078 NARANJA LIMPIO X 1";"001001";"0132";"503";
"004077";"CM-118 DOLAR ALUMINIO X 1";"001001";"0132";"503";
"004078";"SELLADOR PARA PISO VARATHANE AL AGUA NANOSHIELD ADVANCE X 3,785(137201)";"003785";"0902";"503";
"004079";"TERMINACION PARA PISO VARATHANE AL AGUA NANOSHIELD ADVANCE  SATINADO X 3,785(137243)";"003785";"0902";"503";
"004080";"ADITIVO HARDENER VARATHANE X 0,227(137195)";"000227";"0160";"503";
"004081";"ESMALTE POLIURETANO VARATHANE AL AGUA EXTERIOR BRILLANTE X 0,946(281910)";"000946";"0160";"503";
"004082";"ESMALTE POLIURETANO VARATHANE AL AGUA EXTERIOR BRILLANTE X 3,785(281936)";"003785";"0160";"503";
"004083";"ESMALTE POLIURETANO VARATHANE AL AGUA EXTERIOR SATINADO X 0,946 (281912)";"000946";"0160";"503";
"004084";"ESMALTE POLIURETANO VARATHANE AL AGUA EXTERIOR SATINADO X 3,785 (281938)";"003785";"0160";"503";
"004085";"COMP.BICA.G1 VERDE PINUS F-VW X 0,125";"000130";"0117";"503";
"004086";"CR-604-OAL OXIDO ROJO REDUCIDO X 1";"001001";"0902";"503";
